SynId,KeyWord,Gloss,ParentId,SonId
SID-02722207-V,figure,"be or play a part of or in ""Elections figure prominently in every government program"" ""How do the elections figure in the current pattern of internal politics?""",NULL,NULL
SID-02722449-V,play,"be received or accepted or interpreted in a specific way ""This speech didn't play well with the American public"" ""His remarks played to the suspicions of the committee""",NULL,NULL
SID-02722663-V,present,"introduce ""This poses an interesting question""",NULL,NULL
SID-02722782-V,press,"be urgent ""This is a pressing problem""",NULL,NULL
SID-02722902-V,rage,"be violent as of fires and storms",NULL,NULL
SID-02723016-V,storm,"behave violently as if in state of a great anger",NULL,NULL
SID-02723232-V,escape,"be incomprehensible to escape understanding by ""What you are seeing in him eludes me""",NULL,NULL
SID-02723445-V,center_on,"have as a center ""The region centers on Charleston""",NULL,NULL
SID-02723564-V,had_best,"act in one's own or everybody's best interest ""You will do well to arrive on time tomorrow!""",NULL,NULL
SID-02723733-V,represent,"be characteristic of ""This compositional style is exemplified by this fugue""",NULL,NULL
SID-02723951-V,go_back,"belong to an earlier time ""This story dates back 200 years""",NULL,NULL
SID-02724126-V,cloister,"surround with a cloister as of a garden",NULL,NULL
SID-02724258-V,suit,"enhance the appearance of ""Mourning becomes Electra"" ""This behavior doesn't suit you!""",NULL,NULL
SID-02724417-V,relate,"be in a relationship with ""How are these two observations related?""",NULL,NULL
SID-02724705-V,rut,"be in a state of sexual excitement of male mammals",NULL,NULL
SID-02724835-V,stagnate,"cease to flow stand without moving ""Stagnating waters"" ""blood stagnates in the capillaries""",NULL,NULL
SID-02725067-V,stagnate,"cause to stagnate ""There are marshes that stagnate the waters""",NULL,NULL
SID-02725286-V,stagnate,"stand still ""Industry will stagnate if we do not stimulate our economy""",NULL,NULL
SID-02725460-V,come_in_handy,"be useful for a certain purpose",NULL,NULL
SID-02725562-V,squat,"be close to the earth or be disproportionately wide ""The building squatted low""",NULL,NULL
SID-02725714-V,refrain,"resist doing something ""He refrained from hitting him back"" ""she could not forbear weeping""",NULL,NULL
SID-02726044-V,hold_back,"refrain from doing ""she forbore a snicker""",NULL,NULL
SID-02726164-V,help_oneself,"abstain from doing always used with a negative ""I can't help myself--I have to smoke"" ""She could not help watching the sad spectacle""",NULL,NULL
SID-02726385-V,stand_by,"not act or do anything ""He just stood by when the police beat up the demonstrators""",NULL,NULL
SID-02726543-V,sit_out,"not participate in (an activity such as a dance or a sports event) ""He sat out the game""",NULL,NULL
SID-02726717-V,hoodoo,"bring bad luck be a source of misfortune",NULL,NULL
SID-02726884-V,impend,"be imminent or about to happen ""Changes are impending""",NULL,NULL
SID-02727039-V,run,"change or be different within limits ""Estimates for the losses in the earthquake range as high as $2 billion"" ""Interest rates run from 5 to 10 percent"" ""The instruments ranged from tuba to cymbals"" ""My students range from very bright to dull""",NULL,NULL
SID-02727462-V,stay_on,"continue in a place position or situation ""After graduation she stayed on in Cambridge as a student adviser"" ""Stay with me please"" ""despite student protests he remained Dean for another year"" ""She continued as deputy mayor for another year""",NULL,NULL
SID-02727883-V,sell,"be sold at a certain price or in a certain way ""These books sell like hot cakes""",NULL,NULL
SID-02728142-V,translate,"be translatable or be translatable in a certain way ""poetry often does not translate"" ""Tolstoy's novels translate well into English""",NULL,NULL
SID-02728388-V,scale,"measure by or as if by a scale ""This bike scales only 25 pounds""",NULL,NULL
SID-02728570-V,retail,"be sold at the retail level ""These gems retail at thousands of dollars each""",NULL,NULL
SID-02728784-V,trade,"be traded at a certain price or under certain conditions ""The stock traded around $20 a share""",NULL,NULL
SID-02729023-V,head_up,"be the first or leading member of (a group) and excel ""This student heads the class""",NULL,NULL
SID-02729260-V,come_in_for,"be subject to or the object of ""The governor came in for a lot of criticism""",NULL,NULL
SID-02729414-V,leave,"act or be so as to become in a specified state ""The inflation left them penniless"" ""The president's remarks left us speechless""",NULL,NULL
SID-02729632-V,compare,"be comparable ""This car does not compare with our line of Mercedes""",NULL,NULL
SID-02729819-V,go,"be ranked or compare ""This violinist is as good as Juilliard-trained violinists go""",NULL,NULL
SID-02729963-V,fall,"come under be classified or included ""fall into a category"" ""This comes under a new heading""",NULL,NULL
SID-02730135-V,leave,"have left or have as a remainder ""That left the four of us"" ""19 minus 8 leaves 11""",NULL,NULL
SID-02730326-V,run_into,"be beset by ""The project ran into numerous financial difficulties""",NULL,NULL
SID-02730471-V,feel,"be felt or perceived in a certain way ""The ground feels shaky"" ""The sheets feel soft""",NULL,NULL
SID-02730682-V,crawl,"feel as if crawling with insects ""My skin crawled--I was terrified""",NULL,NULL
SID-02730813-V,say,"have or contain a certain wording or form ""The passage reads as follows"" ""What does the law say?""",NULL,NULL
SID-02731024-V,stay,"stay behind ""The smell stayed in the room"" ""The hostility remained long after they made up""",NULL,NULL
SID-02731242-V,linger,"remain present although waning or gradually dying ""Her perfume lingered on""",NULL,NULL
SID-02731390-V,rest,"have a place in relation to something else ""The fate of Bosnia lies in the hands of the West"" ""The responsibility rests with the Allies""",NULL,NULL
SID-02731632-V,number,"put into a group ""The academy counts several Nobel Prize winners among its members""",NULL,NULL
SID-02731814-V,owe,"be indebted to in an abstract or intellectual sense ""This new theory owes much to Einstein's Relativity Theory""",NULL,NULL
SID-02731996-V,gravitate,"be attracted to ""Boys gravitate towards girls at that age""",NULL,NULL
SID-02732148-V,gravitate,"move toward ""The conversation gravitated towards politics""",NULL,NULL
SID-02732292-V,pay,"be worth it ""It pays to go through the trouble""",NULL,NULL
SID-02732401-V,converge,"approach a limit as the number of terms increases without limit",NULL,NULL
SID-02732603-V,diverge,"have no limits as a mathematical series",NULL,NULL
SID-02732798-V,hold,"have room for hold without crowding ""This hotel can accommodate 250 guests"" ""The theater admits 300 people"" ""The auditorium can't hold more than 500 people""",NULL,NULL
SID-02733122-V,preserve,"maintain in safety from injury harm or danger ""May God keep you""",NULL,NULL
SID-02733334-V,shine,"be distinguished or eminent ""His talent shines""",NULL,NULL
SID-02733453-V,resplend,"be resplendent or radiant to shine brightly ""The Queen's garments resplended in velvet and jewels""",NULL,NULL
SID-02733673-V,go_far,"extend in importance or range ""His accomplishments go far""",NULL,NULL
SID-02733806-V,go_down,"be recorded or remembered ""She will go down as the first feminist""",NULL,NULL
SID-02733928-V,iridesce,"be iridescent ""The corals iridesced under the surface of the clear water""",NULL,NULL
SID-02734140-V,opalesce,"exhibit a play of colors like that of an opal ""This nitrate opalesces under certain conditions""",NULL,NULL
SID-02734338-V,lie,"be and remain in a particular state or condition ""lie dormant""",NULL,NULL
SID-02734488-V,stand,"occupy a place or location also metaphorically ""We stand on common ground""",NULL,NULL
SID-02734653-V,photograph,"undergo being photographed in a certain way ""Children photograph well""",NULL,NULL
SID-02734800-V,stay_fresh,"fail to spoil or rot ""These potatoes keep for a long time""",NULL,NULL
SID-02734952-V,hang,"be menacing burdensome or oppressive ""This worry hangs on my mind"" ""The cloud of suspicion hangs over her""",NULL,NULL
SID-02735142-V,litter,"strew ""Cigar butts littered the ground""",NULL,NULL
SID-02735282-V,suit,"be agreeable or acceptable ""This time suits me""",NULL,NULL
SID-02735418-V,terminate,"be the end of be the last or concluding part of ""This sad scene ended the movie""",NULL,NULL
SID-02735753-V,fit,"conform to some shape or size ""How does this shirt fit?""",NULL,NULL
SID-02735897-V,help,"be of use ""This will help to prevent accidents""",NULL,NULL
SID-02736106-V,tie_in,"be in connection with something relevant ""This ties in closely with his earlier remarks""",NULL,NULL
SID-02736259-V,go_into,"be used or required for ""A lot of energy went into the organization of this banquet""",NULL,NULL
SID-02736391-V,lend,"have certain characteristics of qualities for something be open or vulnerable to ""This story would lend itself well to serialization on television"" ""The current system lends itself to great abuse""",NULL,NULL
SID-02736660-V,partake,"have some of the qualities or attributes of something",NULL,NULL
SID-02736778-V,delineate,"show the form or outline of ""The tree was clearly defined by the light"" ""The camera could define the smallest object""",NULL,NULL
SID-02737063-V,let_go,"be relaxed ""Don't be so worried all the time--just let go!""",NULL,NULL
SID-02737187-V,descend,"come from be connected by a relationship of blood for example ""She was descended from an old Italian noble family"" ""he comes from humble origins""",NULL,NULL
SID-02737569-V,belong,"be rightly classified in a class or category ""The whales belong among the mammals""",NULL,NULL
SID-02737724-V,belong,"be suitable or acceptable ""This student somehow doesn't belong""",NULL,NULL
SID-02737876-V,go,"be in the right place or situation ""Where do these books belong?"" ""Let's put health care where it belongs--under the control of the government"" ""Where do these books go?""",NULL,NULL
SID-02738126-V,go_around,"be sufficient ""There's not enough to go around""",NULL,NULL
SID-02738241-V,fry,"be excessively hot ""If the children stay out on the beach for another hour they'll be fried""",NULL,NULL
SID-02738396-V,circumvolute,"wind or turn in volutions especially in an inward spiral as of snail",NULL,NULL
SID-02738544-V,spiral,"form a spiral ""The path spirals up the mountain""",NULL,NULL
SID-02738701-V,wind,"extend in curves and turns ""The road winds around the lake"" ""the path twisted through the forest""",NULL,NULL
SID-02738976-V,snake,"form a snake-like pattern ""The river snakes through the valley""",NULL,NULL
SID-02739121-V,miscegenate,"marry or cohabit with a person of another race",NULL,NULL
SID-02739254-V,synchronize,"happen at the same time",NULL,NULL
SID-02739480-V,receive,"experience as a reaction ""My proposal met with much opposition""",NULL,NULL
SID-02739688-V,foil,"enhance by contrast ""In this picture the figures are foiled against the background""",NULL,NULL
SID-02739861-V,mingle,"be all mixed up or jumbled together ""His words jumbled""",NULL,NULL
SID-02740034-V,wear,"have in one's aspect wear an expression of one's attitude or personality ""He always wears a smile""",NULL,NULL
SID-02740204-V,waver,"be unsure or weak ""Their enthusiasm is faltering""",NULL,NULL
SID-02740352-V,embody,"represent or express something abstract in tangible form ""This painting embodies the feelings of the Romantic period""",NULL,NULL
SID-02740552-V,promise,"give grounds for expectations ""The new results were promising"" ""The results promised fame and glory""",NULL,NULL
SID-02740745-V,have,"be confronted with ""What do we have here?"" ""Now we have a fine mess""",NULL,NULL
SID-02740859-V,hold_one's_own,"be sufficiently competent in a certain situation ""He can hold his own in graduate school""",NULL,NULL
SID-02741003-V,hang,"be exhibited ""Picasso hangs in this new wing of the museum""",NULL,NULL
SID-02741149-V,range,"have a range be capable of projecting over a certain distance as of a gun ""This gun ranges over two miles""",NULL,NULL
