SynId,KeyWord,Gloss,ParentId,SonId
SID-00169164-A,unattractive,"lacking beauty or charm ""as unattractive as most mining regions""",NULL,NULL
SID-00169432-A,plain,"lacking in physical beauty or proportion ""a homely child"" ""several of the buildings were downright homely"" ""a plain girl with a freckled face""",NULL,NULL
SID-00170156-A,repulsive,"possessing the ability to repel ""a repulsive force""",NULL,NULL
SID-00170358-A,appealing,"able to attract interest or draw favorable attention ""He added an appealing and memorable figure to popular American mythology""- Vincent Starrett ""an appealing sense of humor"" ""the idea of having enough money to retire at fifty is very appealing""",NULL,NULL
SID-00170717-A,catchy,"likely to attract attention ""a catchy title for a movie""",NULL,NULL
SID-00170847-A,attractive,"having power to arouse interest ""an attractive opportunity"" ""the job is attractive because of the pay""",NULL,NULL
SID-00171447-A,unattractive,"lacking power to arouse interest ""being unemployed is a most unattractive prospect""",NULL,NULL
SID-00171590-A,attributable,"capable of being attributed ""the collapse of the movement was attributable to a lack of morale"" ""an idea attributable to a Russian""",NULL,NULL
SID-00173764-A,hearable,"heard or perceptible by the ear ""he spoke in an audible whisper""",NULL,NULL
SID-00174719-A,voiceless,"uttered without voice ""could hardly hear her breathed plea `Help me'"" ""voiceless whispers""",NULL,NULL
SID-00174879-A,infrasonic,"having frequencies below those of audible sound",NULL,NULL
SID-00175300-A,ultrasonic,"having frequencies above those of audible sound",NULL,NULL
SID-00175435-A,unheard,"not necessarily inaudible but not heard",NULL,NULL
SID-00176150-A,auspicious,"auguring favorable circumstances and good luck ""an auspicious beginning for the campaign""",NULL,NULL
SID-00176676-A,rosy,"presaging good fortune ""she made a fortunate decision to go to medical school"" ""rosy predictions""",NULL,NULL
SID-00177186-A,propitious,"presenting favorable circumstances likely to result in or show signs of success ""propitious omens"" ""propitious gales speeded us along"" ""a propitious alignment of planets for space exploration""",NULL,NULL
SID-00177547-A,prosperous,"presaging or likely to bring good luck ""a favorable time to ask for a raise"" ""lucky stars"" ""a prosperous moment to make a decision""",NULL,NULL
SID-00177834-A,gracious,"disposed to bestow favors ""thanks to the gracious gods""",NULL,NULL
SID-00181904-A,semiautomatic,"(of firearms) capable of automatic loading and firing continuously ""an autoloading rifle""",NULL,NULL
SID-00182718-A,smart,"capable of independent and apparently intelligent action ""smart weapons""",NULL,NULL
SID-00183053-A,available,"obtainable or accessible and ready for use or service ""kept a fire extinguisher available"" ""much information is available through computers"" ""available in many colors"" ""the list of available candidates is unusually long""",NULL,NULL
SID-00183675-A,accessible,"easily obtained ""most students now have computers accessible"" ""accessible money""",NULL,NULL
SID-00183832-A,acquirable,"capable of being acquired",NULL,NULL
SID-00183932-A,addressable,"capable of being addressed ""addressable memory""",NULL,NULL
SID-00184075-A,easy,"less in demand and therefore readily obtainable ""commodities are easy this quarter""",NULL,NULL
SID-00184229-A,forthcoming,"available when required or as promised ""federal funds were not forthcoming""",NULL,NULL
SID-00184363-A,procurable,"capable of being obtained ""savings of up to 50 percent are obtainable""",NULL,NULL
SID-00184676-A,lendable,"available for lending ""lendable resources""",NULL,NULL
SID-00184792-A,visible,"present and easily available ""the cash on hand is adequate for current needs"" ""emergency police were on hand in case of trouble"" ""a visible supply"" ""visible resources""",NULL,NULL
SID-00185020-A,on_hand,"readily available ""there will be a wealth of information on hand from the lawyers""",NULL,NULL
SID-00189253-A,somnolent,"inclined to or marked by drowsiness ""slumberous (or slumbrous) eyes"" ""`slumbery' is archaic"" ""the sound had a somnolent effect""",NULL,NULL
SID-00190115-A,cognizant,"(sometimes followed by `of') having or showing knowledge or understanding or realization or perception ""was aware of his opponent's hostility"" ""became aware of her surroundings"" ""aware that he had exceeded the speed limit""",NULL,NULL
SID-00190653-A,awake,"mentally perceptive and responsive""an alert mind"" ""alert to the problems"" ""alive to what is going on"" ""awake to the dangers of her situation"" ""was now awake to the reality of his predicament""",NULL,NULL
SID-00190960-A,conscious,"(followed by `of') showing realization or recognition of something ""few voters seem conscious of the issue's importance"" ""conscious of having succeeded"" ""the careful tread of one conscious of his alcoholic load""- Thomas Hardy",NULL,NULL
SID-00191265-A,sensible,"aware intuitively or intellectually of something sensed ""made sensible of his mistakes"" ""I am sensible that the mention of such a circumstance may appear trifling""- Henry Hallam ""sensible that a good deal more is still to be done""- Edmund Burke",NULL,NULL
SID-00192756-A,witting,"aware or knowing ""a witting tool of the Communists""",NULL,NULL
SID-00195383-A,unnerving,"inspiring fear ""the formidable prospect of major surgery"" ""a tougher and more redoubtable adversary than the heel-clicking jackbooted fanatic""- G.H.Johnston ""something unnerving and prisonlike about high grey wall""",NULL,NULL
SID-00196312-A,stupefying,"shocking with surprise and consternation ""the stupefying impact of the tragedy""",NULL,NULL
SID-00196934-A,reassuring,"restoring confidence and relieving anxiety ""a very reassuring remark""",NULL,NULL
SID-00197151-A,soothing,"freeing from fear and anxiety",NULL,NULL
SID-00197247-A,assuring,"giving confidence",NULL,NULL
SID-00198904-A,leading,"going or proceeding or going in advance showing the way ""we rode in the leading car"" ""the leading edge of technology""",NULL,NULL
SID-00200431-A,high-backed,"having a high back ""a high-backed sofa""",NULL,NULL
SID-00202095-A,reverse,"reversed (turned backward) in order or nature or effect",NULL,NULL
SID-00203614-A,headlong,"with the head foremost ""a headfirst plunge down the stairs"" ""a headlong dive into the pool""",NULL,NULL
SID-00204077-A,backward,"(used of temperament or behavior) marked by a retiring nature ""a backward lover""",NULL,NULL
SID-00204249-A,blate,"disposed to avoid notice ""they considered themselves a tough outfit and weren't bashful about letting anybody know it"" (`blate' is a Scottish term for bashful)",NULL,NULL
SID-00207226-A,stout-billed,"having a strong beak",NULL,NULL
SID-00207706-A,double-bedded,"having a double bed ""a double-bedded room""",NULL,NULL
SID-00209390-A,ferny,"resembling ferns especially in leaf shape ""the ferny shadows of locust leaves""",NULL,NULL
SID-00209550-A,fernless,"devoid of ferns",NULL,NULL
SID-00214165-A,fuzzy,"covering with fine light hairs ""his head fuzzed like a dandelion gone to seed""",NULL,NULL
SID-00215929-A,soft-haired,"having soft hair",NULL,NULL
SID-00216003-A,stiff-haired,"having stiff hair",NULL,NULL
SID-00216079-A,thick-haired,"having thick hair",NULL,NULL
SID-00216308-A,velvety-haired,"having hair that feels like velvet",NULL,NULL
SID-00217428-A,supporting,"capable of bearing a structural load ""a supporting wall""",NULL,NULL
SID-00217728-A,beautiful,"delighting the senses or exciting intellectual or emotional admiration ""a beautiful child"" ""beautiful country"" ""a beautiful painting"" ""a beautiful theory"" ""a beautiful party""",NULL,NULL
SID-00218305-A,beauteous,"(poetic )beautiful especially to the sight",NULL,NULL
SID-00218440-A,sightly,"very pleasing to the eye ""my bonny lass"" ""there's a bonny bay beyond"" ""a comely face"" ""young fair maidens""",NULL,NULL
SID-00218673-A,dishy,"(informal British) sexually attractive ""a dishy blonde""",NULL,NULL
SID-00218837-A,exquisite,"of extreme beauty ""her exquisite face""",NULL,NULL
SID-00218950-A,well-favoured,"pleasing in appearance especially by reason of conformity to ideals of form and proportion ""a fine-looking woman"" ""a good-looking man"" ""better-looking than her sister"" ""very pretty but not so extraordinarily handsome""- Thackeray ""our southern women are well-favored""- Lillian Hellman",NULL,NULL
SID-00219389-A,splendiferous,"having great beauty and splendor ""a glorious spring morning"" ""a glorious sunset"" ""splendid costumes"" ""a kind of splendiferous native simplicity""",NULL,NULL
SID-00219705-A,gorgeous,"dazzlingly beautiful ""a gorgeous Victorian gown""",NULL,NULL
SID-00219809-A,lovely,"appealing to the emotions as well as the eye",NULL,NULL
SID-00219924-A,picturesque,"suggesting or suitable for a picture pretty as a picture ""a picturesque village""",NULL,NULL
SID-00220082-A,pretty,"pleasing by delicacy or grace not imposing ""pretty girl"" ""pretty song"" ""pretty room""",NULL,NULL
SID-00220241-A,pretty-pretty,"ostentatiously or inappropriately pretty",NULL,NULL
SID-00220341-A,pulchritudinous,"used of persons only having great physical beauty ""pulchritudinous movie stars""",NULL,NULL
SID-00220502-A,ravishing,"stunningly beautiful ""a ravishing blonde""",NULL,NULL
SID-00220600-A,scenic,"used of locations having beautiful natural scenery ""scenic drives""",NULL,NULL
SID-00220739-A,stunning,"strikingly beautiful or attractive ""quite stunning with large dark eyes and a beautiful high-bosomed figure"" ""stunning photographs of Canada's wilderness areas""",NULL,NULL
SID-00223375-A,banded,"characterized by a band of especially white around the body ""banded cattle""",NULL,NULL
SID-00223582-A,beltlike,"resembling a belt around something",NULL,NULL
SID-00223802-A,beneficent,"doing or producing good ""the most beneficent regime in history""",NULL,NULL
SID-00224031-A,benefic,"exerting a favorable or beneficent influence ""a benefic star"" ""a benefic force""",NULL,NULL
SID-00224515-A,malign,"having or exerting a malignant influence ""malevolent stars"" ""a malefic force""",NULL,NULL
SID-00225408-A,leering,"showing sly or knowing malice in a glance ""she had run in fear of...his evil leering eye""- Amy Lowell",NULL,NULL
SID-00226618-A,benignant,"pleasant and beneficial in nature or influence ""a benign smile"" ""the benign sky"" ""the benign influence of pure air""",NULL,NULL
SID-00226891-A,kindly,"pleasant and agreeable ""a kindly climate"" ""kindly breeze""",NULL,NULL
SID-00227507-A,best,"(superlative of `good') having the most positive qualities ""the best film of the year"" ""the best solution"" ""the best time for planting"" ""wore his best suit""",NULL,NULL
SID-00228173-A,top-quality,"surpassing in quality ""top-grade ore""",NULL,NULL
SID-00228294-A,world-class,"ranking above all others ""was first in her class"" ""the foremost figure among marine artists"" ""the top graduate""",NULL,NULL
SID-00228645-A,optimum,"most desirable possible under a restriction expressed or implied ""an optimum return on capital"" ""optimal concentration of a drug""",NULL,NULL
SID-00228876-A,primo,"the best of its kind",NULL,NULL
SID-00228967-A,record-breaking,"surpassing any previously established record ""a record-breaking high jump"" ""record-breaking crowds""",NULL,NULL
SID-00229130-A,second-best,"next to the best ""his second-best bed""",NULL,NULL
SID-00229227-A,superfine,"(used especially of merchandise) very fine in quality ""made of superfine Flemish cloth""",NULL,NULL
SID-00229487-A,unsurpassable,"not to be exceeded ""unsurpassable skill"" ""unsurpassable standards of workmanship""",NULL,NULL
SID-00230335-A,better,"(comparative of `good') superior to another (of the same class or set or kind) in excellence or quality or desirability or suitability more highly skilled than another ""You're a better man than I am Gunga Din"" ""a better coat"" ""a better type of car"" ""a suit with a better fit"" ""a better chance of success"" ""produced a better mousetrap"" ""she's better in math than in history""",NULL,NULL
